26.52,-4.46218e-15
26.55,-4.26091e-15
26.58,-4.06872e-15
26.61,-3.8852e-15
26.64,-3.70996e-15
26.67,-3.54262e-15
26.7,-3.38283e-15
26.73,-3.23025e-15
26.76,-3.08455e-15
26.79,-2.94542e-15
26.82,-2.81257e-15
26.85,-2.68571e-15
26.88,-2.56457e-15
26.91,-2.44889e-15
26.94,-2.33844e-15
26.97,-2.23296e-15
27,-2.13224e-15
27.03,-2.03607e-15
27.06,-1.94423e-15
27.09,-1.85654e-15
27.12,-1.7728e-15
27.15,-1.69284e-15
27.18,-1.61648e-15
27.21,-1.54357e-15
27.24,-1.47395e-15
27.27,-1.40747e-15
27.3,-1.34398e-15
27.33,-1.28336e-15
27.36,-1.22548e-15
27.39,-1.1702e-15
27.42,-1.11742e-15
27.45,-1.06702e-15
27.48,-1.01889e-15
27.51,-9.72933e-16
27.54,-9.29049e-16
27.57,-8.87144e-16
27.6,-8.47129e-16
27.63,-8.0892e-16
27.66,-7.72433e-16
27.69,-7.37593e-16
27.72,-7.04324e-16
27.75,-6.72555e-16
27.78,-6.4222e-16
27.81,-6.13252e-16
27.84,-5.85592e-16
27.87,-5.59179e-16
27.9,-5.33957e-16
27.93,-5.09873e-16
27.96,-4.86875e-16
27.99,-4.64914e-16
28.02,-4.43945e-16
28.05,-4.2392e-16
28.08,-4.048e-16
28.11,-3.86541e-16
28.14,-3.69106e-16
28.17,-3.52458e-16
28.2,-3.3656e-16
28.23,-3.2138e-16
28.26,-3.06884e-16
28.29,-2.93042e-16
28.32,-2.79824e-16
28.35,-2.67203e-16
28.38,-2.5515e-16
28.41,-2.43642e-16
28.44,-2.32652e-16
28.47,-2.22159e-16
28.5,-2.12138e-16
28.53,-2.0257e-16
28.56,-1.93433e-16
28.59,-1.84708e-16
28.62,-1.76377e-16
28.65,-1.68421e-16
28.68,-1.60825e-16
28.71,-1.53571e-16
28.74,-1.46644e-16
28.77,-1.4003e-16
28.8,-1.33714e-16
28.83,-1.27682e-16
28.86,-1.21923e-16
28.89,-1.16424e-16
28.92,-1.11173e-16
28.95,-1.06158e-16
28.98,-1.0137e-16
29.01,-9.67977e-17
29.04,-9.24316e-17
29.07,-8.82625e-17
29.1,-8.42814e-17
29.13,-8.04799e-17
29.16,-7.68498e-17
29.19,-7.33835e-17
29.22,-7.00736e-17
29.25,-6.69129e-17
29.28,-6.38948e-17
29.31,-6.10128e-17
29.34,-5.82609e-17
29.37,-5.5633e-17
29.4,-5.31237e-17
29.43,-5.07275e-17
29.46,-4.84395e-17
29.49,-4.62546e-17
29.52,-4.41683e-17
29.55,-4.21761e-17
29.58,-4.02737e-17
29.61,-3.84572e-17
29.64,-3.67226e-17
29.67,-3.50662e-17
29.7,-3.34846e-17
29.73,-3.19742e-17
29.76,-3.0532e-17
29.79,-2.91549e-17
29.82,-2.78399e-17
29.85,-2.65841e-17
29.88,-2.53851e-17
29.91,-2.42401e-17
29.94,-2.31467e-17
29.97,-2.21027e-17
