r, Channel 1, Channel 2
7.84, 0.0074714, -0.00699139
7.85, 0.00985497, -0.00642622
7.86, 0.0122204, -0.00586151
7.87, 0.0145667, -0.00529747
7.88, 0.0168931, -0.00473432
7.89, 0.0191988, -0.00417228
7.9, 0.0214829, -0.00361154
7.91, 0.0237446, -0.00305231
7.92, 0.0259831, -0.0024948
7.93, 0.0281975, -0.00193922
7.94, 0.0303872, -0.00138577
7.95, 0.0325513, -0.000834647
7.96, 0.0346891, -0.000286054
7.97, 0.0367998, 0.000259812
7.98, 0.0388828, 0.000802755
7.99, 0.0409372, 0.00134258
8, 0.0429625, 0.0018791
8.01, 0.0449579, 0.00241211
8.02, 0.0469228, 0.00294145
8.03, 0.0488566, 0.0034669
8.04, 0.0507585, 0.00398831
8.05, 0.052628, 0.00450547
8.06, 0.0544645, 0.00501822
8.07, 0.0562674, 0.00552638
8.08, 0.0580362, 0.00602978
8.09, 0.0597702, 0.00652824
8.1, 0.061469, 0.0070216
8.11, 0.0631321, 0.00750969
8.12, 0.0647588, 0.00799234
8.13, 0.0663489, 0.00846941
8.14, 0.0679018, 0.00894072
8.15, 0.069417, 0.00940614
8.16, 0.0708942, 0.00986549
8.17, 0.0723328, 0.0103187
8.18, 0.0737327, 0.0107655
8.19, 0.0750932, 0.0112058
8.2, 0.0764142, 0.0116395
8.21, 0.0776953, 0.0120664
8.22, 0.0789361, 0.0124864
8.23, 0.0801363, 0.0128994
8.24, 0.0812957, 0.0133053
8.25, 0.082414, 0.0137039
8.26, 0.0834909, 0.0140951
8.27, 0.0845263, 0.0144787
8.28, 0.0855199, 0.0148548
8.29, 0.0864715, 0.0152231
8.3, 0.0873809, 0.0155836
8.31, 0.088248, 0.0159362
8.32, 0.0890727, 0.0162807
8.33, 0.0898548, 0.016617
8.34, 0.0905942, 0.0169452
8.35, 0.0912909, 0.0172651
8.36, 0.0919447, 0.0175765
8.37, 0.0925557, 0.0178795
8.38, 0.0931237, 0.0181739
8.39, 0.0936489, 0.0184597
8.4, 0.0941311, 0.0187368
8.41, 0.0945704, 0.0190052
8.42, 0.0949669, 0.0192647
8.43, 0.0953206, 0.0195153
8.44, 0.0956315, 0.0197571
8.45, 0.0958998, 0.0199898
8.46, 0.0961256, 0.0202135
8.47, 0.096309, 0.0204281
8.48, 0.0964502, 0.0206336
8.49, 0.0965492, 0.0208299
8.5, 0.0966063, 0.021017
8.51, 0.0966217, 0.021195
8.52, 0.0965955, 0.0213637
8.53, 0.0965281, 0.0215231
8.54, 0.0964195, 0.0216732
8.55, 0.0962701, 0.0218141
8.56, 0.0960802, 0.0219456
8.57, 0.09585, 0.0220678
8.58, 0.0955798, 0.0221807
8.59, 0.09527, 0.0222843
8.6, 0.0949208, 0.0223786
8.61, 0.0945327, 0.0224636
8.62, 0.0941059, 0.0225393
8.63, 0.0936408, 0.0226057
8.64, 0.0931378, 0.0226628
8.65, 0.0925974, 0.0227107
8.66, 0.0920199, 0.0227494
8.67, 0.0914057, 0.0227789
8.68, 0.0907553, 0.0227992
8.69, 0.0900691, 0.0228104
8.7, 0.0893476, 0.0228126
8.71, 0.0885913, 0.0228057
8.72, 0.0878006, 0.0227897
8.73, 0.086976, 0.0227649
8.74, 0.0861181, 0.0227311
8.75, 0.0852274, 0.0226885
8.76, 0.0843043, 0.0226371
8.77, 0.0833494, 0.022577
8.78, 0.0823633, 0.0225082
8.79, 0.0813465, 0.0224308
8.8, 0.0802996, 0.0223449
8.81, 0.0792232, 0.0222506
8.82, 0.0781178, 0.0221478
8.83, 0.0769841, 0.0220368
8.84, 0.0758226, 0.0219175
8.85, 0.074634, 0.0217901
8.86, 0.0734189, 0.0216547
8.87, 0.0721778, 0.0215113
8.88, 0.0709115, 0.02136
8.89, 0.0696206, 0.0212009
8.9, 0.0683057, 0.0210342
8.91, 0.0669674, 0.0208599
8.92, 0.0656065, 0.0206781
8.93, 0.0642236, 0.0204889
8.94, 0.0628193, 0.0202925
8.95, 0.0613944, 0.0200889
8.96, 0.0599495, 0.0198783
8.97, 0.0584853, 0.0196607
8.98, 0.0570024, 0.0194363
8.99, 0.0555017, 0.0192052
9, 0.0539838, 0.0189675
9.01, 0.0524493, 0.0187233
9.02, 0.050899, 0.0184728
9.03, 0.0493336, 0.0182161
9.04, 0.0477538, 0.0179533
9.05, 0.0461603, 0.0176846
9.06, 0.0445538, 0.01741
9.07, 0.0429351, 0.0171297
9.08, 0.0413048, 0.0168438
9.09, 0.0396636, 0.0165525
9.1, 0.0380123, 0.0162559
9.11, 0.0363517, 0.0159541
9.12, 0.0346823, 0.0156473
9.13, 0.033005, 0.0153357
9.14, 0.0313204, 0.0150193
9.15, 0.0296293, 0.0146982
9.16, 0.0279323, 0.0143728
9.17, 0.0262303, 0.014043
9.18, 0.0245238, 0.013709
9.19, 0.0228137, 0.013371
9.2, 0.0211006, 0.0130292
9.21, 0.0193852, 0.0126836
9.22, 0.0176683, 0.0123344
9.23, 0.0159505, 0.0119818
9.24, 0.0142325, 0.0116259
9.25, 0.012515, 0.0112669
9.26, 0.0107988, 0.0109048
9.27, 0.00908441, 0.01054
9.28, 0.00737265, 0.0101725
9.29, 0.00566415, 0.00980241
9.3, 0.00395958, 0.00942997
9.31, 0.00225962, 0.0090553
9.32, 0.000564924, 0.00867855
9.33, -0.00112384, 0.00829988
9.34, -0.00280604, 0.00791943
9.35, -0.004481, 0.00753737
9.36, -0.0061481, 0.00715383
9.37, -0.0078067, 0.00676898
9.38, -0.00945617, 0.00638297
9.39, -0.0110959, 0.00599593
9.4, -0.0127253, 0.00560804
9.41, -0.0143436, 0.00521942
9.42, -0.0159504, 0.00483025
9.43, -0.0175451, 0.00444066
9.44, -0.019127, 0.0040508
9.45, -0.0206956, 0.00366083
9.46, -0.0222502, 0.00327088
9.47, -0.0237904, 0.00288112
9.48, -0.0253156, 0.00249167
9.49, -0.0268253, 0.0021027
9.5, -0.0283188, 0.00171433
9.51, -0.0297958, 0.00132673
9.52, -0.0312556, 0.00094002
9.53, -0.0326977, 0.000554354
9.54, -0.0341217, 0.000169869
9.55, -0.0355271, -0.000213295
9.56, -0.0369134, -0.000594999
9.57, -0.0382801, -0.000975107
9.58, -0.0396267, -0.00135348
9.59, -0.0409528, -0.00172999
9.6, -0.0422581, -0.0021045
9.61, -0.0435419, -0.00247687
9.62, -0.044804, -0.00284698
9.63, -0.0460438, -0.0032147
9.64, -0.0472611, -0.0035799
9.65, -0.0484554, -0.00394246
9.66, -0.0496263, -0.00430224
9.67, -0.0507735, -0.00465913
9.68, -0.0518966, -0.005013
9.69, -0.0529953, -0.00536374
9.7, -0.0540693, -0.00571122
9.71, -0.0551181, -0.00605534
9.72, -0.0561416, -0.00639597
9.73, -0.0571394, -0.00673301
9.74, -0.0581112, -0.00706634
9.75, -0.0590567, -0.00739585
9.76, -0.0599757, -0.00772144
9.77, -0.0608679, -0.008043
9.78, -0.0617331, -0.00836043
9.79, -0.0625711, -0.00867363
9.8, -0.0633816, -0.00898249
9.81, -0.0641644, -0.00928693
9.82, -0.0649193, -0.00958684
9.83, -0.0656462, -0.00988213
9.84, -0.0663448, -0.0101727
9.85, -0.067015, -0.0104585
9.86, -0.0676567, -0.0107394
9.87, -0.0682697, -0.0110154
9.88, -0.0688539, -0.0112863
9.89, -0.0694092, -0.011552
9.9, -0.0699354, -0.0118126
9.91, -0.0704326, -0.0120678
9.92, -0.0709005, -0.0123178
9.93, -0.0713391, -0.0125622
9.94, -0.0717484, -0.0128012
9.95, -0.0721284, -0.0130347
9.96, -0.0724789, -0.0132625
9.97, -0.0728, -0.0134846
9.98, -0.0730917, -0.013701
9.99, -0.0733539, -0.0139115
10, -0.0735867, -0.0141162
10.01, -0.0737901, -0.014315
10.02, -0.0739641, -0.0145079
10.03, -0.0741088, -0.0146947
10.04, -0.0742242, -0.0148755
10.05, -0.0743104, -0.0150502
10.06, -0.0743675, -0.0152187
10.07, -0.0743955, -0.0153811
10.08, -0.0743946, -0.0155373
10.09, -0.0743648, -0.0156872
10.1, -0.0743063, -0.0158308
10.11, -0.0742192, -0.0159682
10.12, -0.0741037, -0.0160992
10.13, -0.0739599, -0.0162239
10.14, -0.0737879, -0.0163422
10.15, -0.073588, -0.0164541
10.16, -0.0733602, -0.0165596
10.17, -0.0731049, -0.0166587
10.18, -0.0728222, -0.0167513
10.19, -0.0725123, -0.0168375
10.2, -0.0721754, -0.0169173
10.21, -0.0718117, -0.0169906
10.22, -0.0714216, -0.0170575
10.23, -0.0710051, -0.0171179
10.24, -0.0705627, -0.0171719
10.25, -0.0700945, -0.0172194
10.26, -0.0696008, -0.0172604
10.27, -0.069082, -0.0172951
10.28, -0.0685382, -0.0173233
10.29, -0.0679698, -0.0173451
10.3, -0.0673771, -0.0173606
10.31, -0.0667604, -0.0173696
10.32, -0.06612, -0.0173723
10.33, -0.0654562, -0.0173687
10.34, -0.0647695, -0.0173588
10.35, -0.06406, -0.0173426
10.36, -0.0633283, -0.0173202
10.37, -0.0625745, -0.0172916
10.38, -0.0617991, -0.0172568
10.39, -0.0610025, -0.0172158
10.4, -0.060185, -0.0171687
10.41, -0.059347, -0.0171156
10.42, -0.058489, -0.0170564
10.43, -0.0576112, -0.0169913
10.44, -0.0567141, -0.0169202
10.45, -0.055798, -0.0168432
10.46, -0.0548635, -0.0167604
10.47, -0.0539109, -0.0166718
10.48, -0.0529407, -0.0165774
10.49, -0.0519531, -0.0164774
10.5, -0.0509488, -0.0163718
10.51, -0.0499281, -0.0162606
10.52, -0.0488915, -0.0161438
10.53, -0.0478393, -0.0160217
10.54, -0.0467721, -0.0158941
10.55, -0.0456903, -0.0157612
10.56, -0.0445943, -0.0156231
10.57, -0.0434846, -0.0154798
10.58, -0.0423617, -0.0153314
10.59, -0.041226, -0.015178
10.6, -0.040078, -0.0150195
10.61, -0.0389182, -0.0148562
10.62, -0.0377469, -0.0146881
10.63, -0.0365648, -0.0145152
10.64, -0.0353722, -0.0143377
10.65, -0.0341697, -0.0141555
10.66, -0.0329577, -0.0139689
10.67, -0.0317367, -0.0137778
10.68, -0.0305072, -0.0135824
10.69, -0.0292697, -0.0133828
10.7, -0.0280246, -0.013179
10.71, -0.0267724, -0.0129711
10.72, -0.0255137, -0.0127592
10.73, -0.0242489, -0.0125434
10.74, -0.0229784, -0.0123238
10.75, -0.0217028, -0.0121005
10.76, -0.0204226, -0.0118735
10.77, -0.0191382, -0.011643
10.78, -0.0178502, -0.011409
10.79, -0.0165589, -0.0111717
10.8, -0.015265, -0.0109311
10.81, -0.0139688, -0.0106874
10.82, -0.0126708, -0.0104406
10.83, -0.0113716, -0.0101909
10.84, -0.0100717, -0.00993823
10.85, -0.00877138, -0.00968283
10.86, -0.00747125, -0.00942475
10.87, -0.00617176, -0.0091641
10.88, -0.00487338, -0.00890097
10.89, -0.00357658, -0.00863548
10.9, -0.00228182, -0.00836771
10.91, -0.000989561, -0.00809776
10.92, 0.000299728, -0.00782575
10.93, 0.00158559, -0.00755177
10.94, 0.00286758, -0.00727593
10.95, 0.00414523, -0.00699832
10.96, 0.0054181, -0.00671905
10.97, 0.00668575, -0.00643822
10.98, 0.00794773, -0.00615594
10.99, 0.00920361, -0.0058723
11, 0.0104529, -0.00558741
11.01, 0.0116953, -0.00530138
11.02, 0.0129303, -0.0050143
11.03, 0.0141575, -0.00472628
11.04, 0.0153764, -0.00443742
11.05, 0.0165867, -0.00414783
11.06, 0.0177879, -0.00385761
11.07, 0.0189797, -0.00356685
11.08, 0.0201616, -0.00327566
11.09, 0.0213333, -0.00298415
11.1, 0.0224944, -0.00269241
11.11, 0.0236444, -0.00240055
11.12, 0.0247831, -0.00210866
11.13, 0.0259099, -0.00181686
11.14, 0.0270247, -0.00152522
11.15, 0.028127, -0.00123387
11.16, 0.0292164, -0.000942889
11.17, 0.0302926, -0.000652383
11.18, 0.0313553, -0.000362449
11.19, 0.0324041, -7.31844e-05
11.2, 0.0334387, 0.000215314
11.21, 0.0344588, 0.00050295
11.22, 0.035464, 0.000789628
11.23, 0.0364541, 0.00107525
11.24, 0.0374287, 0.00135973
11.25, 0.0383876, 0.00164297
11.26, 0.0393304, 0.00192488
11.27, 0.0402569, 0.00220536
11.28, 0.0411667, 0.00248433
11.29, 0.0420597, 0.0027617
11.3, 0.0429355, 0.00303737
11.31, 0.043794, 0.00331125
11.32, 0.0446347, 0.00358327
11.33, 0.0454576, 0.00385334
11.34, 0.0462623, 0.00412136
11.35, 0.0470487, 0.00438726
11.36, 0.0478165, 0.00465095
11.37, 0.0485654, 0.00491236
11.38, 0.0492954, 0.00517139
11.39, 0.0500062, 0.00542797
11.4, 0.0506975, 0.00568202
11.41, 0.0513693, 0.00593347
11.42, 0.0520214, 0.00618223
11.43, 0.0526535, 0.00642824
11.44, 0.0532655, 0.00667141
11.45, 0.0538572, 0.00691168
11.46, 0.0544286, 0.00714897
11.47, 0.0549795, 0.00738321
11.48, 0.0555097, 0.00761434
11.49, 0.0560191, 0.00784229
11.5, 0.0565076, 0.00806699
11.51, 0.0569751, 0.00828837
11.52, 0.0574215, 0.00850638
11.53, 0.0578466, 0.00872095
11.54, 0.0582505, 0.00893201
11.55, 0.0586331, 0.00913952
11.56, 0.0589942, 0.00934341
11.57, 0.0593338, 0.00954362
11.58, 0.0596518, 0.00974011
11.59, 0.0599483, 0.00993281
11.6, 0.0602231, 0.0101217
11.61, 0.0604763, 0.0103067
11.62, 0.0607077, 0.0104877
11.63, 0.0609175, 0.0106648
11.64, 0.0611055, 0.0108378
11.65, 0.0612718, 0.0110068
11.66, 0.0614164, 0.0111716
11.67, 0.0615393, 0.0113323
11.68, 0.0616405, 0.0114888
11.69, 0.0617201, 0.0116411
11.7, 0.061778, 0.0117891
11.71, 0.0618144, 0.0119327
11.72, 0.0618292, 0.0120721
11.73, 0.0618226, 0.012207
11.74, 0.0617945, 0.0123376
11.75, 0.0617452, 0.0124637
11.76, 0.0616746, 0.0125854
11.77, 0.0615828, 0.0127025
11.78, 0.0614699, 0.0128152
11.79, 0.0613361, 0.0129233
11.8, 0.0611814, 0.0130269
11.81, 0.0610059, 0.0131259
11.82, 0.0608098, 0.0132203
11.83, 0.0605932, 0.01331
11.84, 0.0603561, 0.0133952
11.85, 0.0600989, 0.0134757
11.86, 0.0598216, 0.0135516
11.87, 0.0595243, 0.0136228
11.88, 0.0592072, 0.0136894
11.89, 0.0588705, 0.0137512
11.9, 0.0585144, 0.0138084
11.91, 0.0581389, 0.0138609
11.92, 0.0577444, 0.0139087
11.93, 0.057331, 0.0139519
11.94, 0.0568988, 0.0139903
11.95, 0.0564482, 0.0140241
11.96, 0.0559792, 0.0140531
11.97, 0.0554921, 0.0140775
11.98, 0.0549872, 0.0140973
11.99, 0.0544646, 0.0141123
12, 0.0539245, 0.0141228
12.01, 0.0533673, 0.0141286
12.02, 0.0527931, 0.0141297
12.03, 0.0522021, 0.0141263
12.04, 0.0515947, 0.0141182
12.05, 0.050971, 0.0141056
12.06, 0.0503314, 0.0140884
12.07, 0.049676, 0.0140667
12.08, 0.0490052, 0.0140404
12.09, 0.0483192, 0.0140097
12.1, 0.0476183, 0.0139745
12.11, 0.0469028, 0.0139348
12.12, 0.0461729, 0.0138907
12.13, 0.0454289, 0.0138423
12.14, 0.0446712, 0.0137894
12.15, 0.0439, 0.0137323
12.16, 0.0431155, 0.0136708
12.17, 0.0423182, 0.0136051
12.18, 0.0415083, 0.0135351
12.19, 0.0406861, 0.013461
12.2, 0.0398519, 0.0133827
12.21, 0.0390061, 0.0133003
12.22, 0.0381488, 0.0132138
12.23, 0.0372806, 0.0131233
12.24, 0.0364016, 0.0130287
12.25, 0.0355123, 0.0129303
12.26, 0.0346128, 0.0128279
12.27, 0.0337037, 0.0127216
12.28, 0.0327851, 0.0126116
12.29, 0.0318574, 0.0124977
12.3, 0.030921, 0.0123802
12.31, 0.0299761, 0.012259
12.32, 0.0290232, 0.0121341
12.33, 0.0280625, 0.0120057
12.34, 0.0270944, 0.0118738
12.35, 0.0261193, 0.0117384
12.36, 0.0251374, 0.0115996
12.37, 0.0241492, 0.0114575
12.38, 0.0231549, 0.011312
12.39, 0.0221549, 0.0111634
12.4, 0.0211496, 0.0110115
12.41, 0.0201392, 0.0108565
12.42, 0.0191243, 0.0106985
12.43, 0.018105, 0.0105374
12.44, 0.0170817, 0.0103735
12.45, 0.0160549, 0.0102066
12.46, 0.0150248, 0.0100369
12.47, 0.0139917, 0.00986448
12.48, 0.0129561, 0.00968936
12.49, 0.0119183, 0.00951161
12.5, 0.0108786, 0.0093313
12.51, 0.00983736, 0.0091485
12.52, 0.00879495, 0.00896327
12.53, 0.00775169, 0.00877568
12.54, 0.00670795, 0.00858579
12.55, 0.00566405, 0.00839368
12.56, 0.00462035, 0.00819941
12.57, 0.00357718, 0.00800305
12.58, 0.00253487, 0.00780468
12.59, 0.00149378, 0.00760435
12.6, 0.00045424, 0.00740214
12.61, -0.000583421, 0.00719812
12.62, -0.00161887, 0.00699236
12.63, -0.00265176, 0.00678494
12.64, -0.00368178, 0.00657591
12.65, -0.00470859, 0.00636536
12.66, -0.00573187, 0.00615336
12.67, -0.0067513, 0.00593998
12.68, -0.00776655, 0.00572528
12.69, -0.00877729, 0.00550935
12.7, -0.00978323, 0.00529226
12.71, -0.010784, 0.00507407
12.72, -0.0117794, 0.00485486
12.73, -0.012769, 0.00463471
12.74, -0.0137526, 0.00441368
12.75, -0.0147298, 0.00419185
12.76, -0.0157003, 0.00396929
12.77, -0.0166639, 0.00374608
12.78, -0.0176203, 0.00352229
12.79, -0.0185691, 0.00329798
12.8, -0.0195101, 0.00307324
12.81, -0.0204429, 0.00284814
12.82, -0.0213674, 0.00262274
12.83, -0.0222832, 0.00239712
12.84, -0.0231901, 0.00217136
12.85, -0.0240877, 0.00194552
12.86, -0.0249759, 0.00171968
12.87, -0.0258543, 0.0014939
12.88, -0.0267228, 0.00126827
12.89, -0.0275809, 0.00104284
12.9, -0.0284286, 0.000817697
12.91, -0.0292656, 0.000592903
12.92, -0.0300915, 0.00036853
12.93, -0.0309062, 0.000144648
12.94, -0.0317094, -7.8674e-05
12.95, -0.032501, -0.000301367
12.96, -0.0332806, -0.000523364
12.97, -0.0340481, -0.000744594
12.98, -0.0348033, -0.000964993
12.99, -0.0355459, -0.00118449
13, -0.0362757, -0.00140302
13.01, -0.0369926, -0.00162052
13.02, -0.0376962, -0.00183692
13.03, -0.0383866, -0.00205216
13.04, -0.0390633, -0.00226617
13.05, -0.0397264, -0.00247889
13.06, -0.0403755, -0.00269026
13.07, -0.0410106, -0.00290021
13.08, -0.0416314, -0.00310868
13.09, -0.0422378, -0.00331561
13.1, -0.0428296, -0.00352094
13.11, -0.0434067, -0.00372461
13.12, -0.0439689, -0.00392656
13.13, -0.0445161, -0.00412674
13.14, -0.0450482, -0.00432507
13.15, -0.045565, -0.00452152
13.16, -0.0460663, -0.00471601
13.17, -0.0465522, -0.0049085
13.18, -0.0470224, -0.00509893
13.19, -0.0474768, -0.00528725
13.2, -0.0479154, -0.0054734
13.21, -0.048338, -0.00565734
13.22, -0.0487445, -0.005839
13.23, -0.0491349, -0.00601835
13.24, -0.049509, -0.00619532
13.25, -0.0498668, -0.00636988
13.26, -0.0502083, -0.00654197
13.27, -0.0505332, -0.00671155
13.28, -0.0508417, -0.00687857
13.29, -0.0511335, -0.00704299
13.3, -0.0514088, -0.00720476
13.31, -0.0516673, -0.00736383
13.32, -0.0519091, -0.00752018
13.33, -0.0521342, -0.00767375
13.34, -0.0523424, -0.0078245
13.35, -0.0525338, -0.0079724
13.36, -0.0527084, -0.00811741
13.37, -0.0528662, -0.00825949
13.38, -0.053007, -0.0083986
13.39, -0.053131, -0.00853471
13.4, -0.0532381, -0.00866779
13.41, -0.0533284, -0.0087978
13.42, -0.0534017, -0.00892471
13.43, -0.0534583, -0.00904848
13.44, -0.053498, -0.0091691
13.45, -0.0535209, -0.00928652
13.46, -0.0535271, -0.00940072
13.47, -0.0535165, -0.00951168
13.48, -0.0534892, -0.00961937
13.49, -0.0534453, -0.00972376
13.5, -0.0533848, -0.00982484
13.51, -0.0533078, -0.00992257
13.52, -0.0532143, -0.0100169
13.53, -0.0531044, -0.0101079
13.54, -0.0529782, -0.0101955
13.55, -0.0528357, -0.0102797
13.56, -0.052677, -0.0103604
13.57, -0.0525022, -0.0104376
13.58, -0.0523114, -0.0105114
13.59, -0.0521047, -0.0105817
13.6, -0.0518822, -0.0106486
13.61, -0.0516439, -0.0107119
13.62, -0.0513901, -0.0107716
13.63, -0.0511208, -0.0108279
13.64, -0.0508361, -0.0108806
13.65, -0.0505362, -0.0109298
13.66, -0.0502211, -0.0109754
13.67, -0.0498911, -0.0110175
13.68, -0.0495462, -0.011056
13.69, -0.0491866, -0.011091
13.7, -0.0488124, -0.0111224
13.71, -0.0484237, -0.0111502
13.72, -0.0480208, -0.0111745
13.73, -0.0476037, -0.0111952
13.74, -0.0471727, -0.0112123
13.75, -0.0467279, -0.0112259
13.76, -0.0462695, -0.0112359
13.77, -0.0457975, -0.0112424
13.78, -0.0453123, -0.0112453
13.79, -0.0448139, -0.0112447
13.8, -0.0443027, -0.0112406
13.81, -0.0437786, -0.011233
13.82, -0.043242, -0.0112219
13.83, -0.042693, -0.0112072
13.84, -0.0421318, -0.0111891
13.85, -0.0415587, -0.0111676
13.86, -0.0409737, -0.0111425
13.87, -0.0403771, -0.0111141
13.88, -0.0397692, -0.0110822
13.89, -0.0391501, -0.011047
13.9, -0.0385201, -0.0110083
13.91, -0.0378793, -0.0109663
13.92, -0.0372279, -0.0109209
13.93, -0.0365663, -0.0108723
13.94, -0.0358945, -0.0108203
13.95, -0.0352129, -0.0107651
13.96, -0.0345217, -0.0107066
13.97, -0.0338211, -0.0106449
13.98, -0.0331112, -0.0105799
13.99, -0.0323925, -0.0105119
14, -0.031665, -0.0104406
14.01, -0.0309291, -0.0103663
14.02, -0.0301849, -0.0102889
14.03, -0.0294327, -0.0102084
14.04, -0.0286728, -0.0101249
14.05, -0.0279054, -0.0100384
14.06, -0.0271307, -0.00994893
14.07, -0.026349, -0.00985655
14.08, -0.0255606, -0.00976127
14.09, -0.0247656, -0.00966315
14.1, -0.0239644, -0.0095622
14.11, -0.0231572, -0.00945846
14.12, -0.0223442, -0.00935198
14.13, -0.0215258, -0.00924279
14.14, -0.0207021, -0.00913093
14.15, -0.0198734, -0.00901644
14.16, -0.01904, -0.00889936
14.17, -0.0182021, -0.00877973
14.18, -0.01736, -0.00865759
14.19, -0.016514, -0.00853299
14.2, -0.0156642, -0.00840595
14.21, -0.0148111, -0.00827654
14.22, -0.0139547, -0.00814479
14.23, -0.0130955, -0.00801075
14.24, -0.0122337, -0.00787445
14.25, -0.0113694, -0.00773596
14.26, -0.010503, -0.0075953
14.27, -0.00963478, -0.00745254
14.28, -0.00876495, -0.0073077
14.29, -0.00789378, -0.00716086
14.3, -0.00702153, -0.00701204
14.31, -0.00614846, -0.0068613
14.32, -0.00527484, -0.00670869
14.33, -0.00440093, -0.00655426
14.34, -0.00352697, -0.00639805
14.35, -0.00265323, -0.00624011
14.36, -0.00177998, -0.00608051
14.37, -0.000907456, -0.00591928
14.38, -3.59248e-05, -0.00575647
14.39, 0.000834361, -0.00559215
14.4, 0.00170315, -0.00542635
14.41, 0.00257018, -0.00525914
14.42, 0.00343521, -0.00509056
14.43, 0.00429798, -0.00492067
14.44, 0.00515825, -0.00474952
14.45, 0.00601577, -0.00457715
14.46, 0.00687029, -0.00440364
14.47, 0.00772157, -0.00422902
14.48, 0.00856936, -0.00405335
14.49, 0.00941343, -0.00387669
14.5, 0.0102535, -0.00369908
14.51, 0.0110894, -0.00352059
14.52, 0.0119209, -0.00334126
14.53, 0.0127476, -0.00316116
14.54, 0.0135695, -0.00298033
14.55, 0.0143862, -0.00279882
14.56, 0.0151976, -0.0026167
14.57, 0.0160033, -0.00243402
14.58, 0.0168033, -0.00225083
14.59, 0.0175972, -0.00206719
14.6, 0.0183848, -0.00188314
14.61, 0.019166, -0.00169875
14.62, 0.0199404, -0.00151407
14.63, 0.020708, -0.00132915
14.64, 0.0214684, -0.00114404
14.65, 0.0222216, -0.00095881
14.66, 0.0229672, -0.000773502
14.67, 0.023705, -0.000588173
14.68, 0.024435, -0.000402875
14.69, 0.0251568, -0.000217664
14.7, 0.0258703, -3.25907e-05
14.71, 0.0265753, 0.00015229
14.72, 0.0272716, 0.000336926
14.73, 0.027959, 0.000521264
14.74, 0.0286374, 0.000705251
14.75, 0.0293065, 0.000888836
14.76, 0.0299662, 0.00107197
14.77, 0.0306163, 0.00125459
14.78, 0.0312566, 0.00143666
14.79, 0.0318871, 0.00161811
14.8, 0.0325074, 0.00179891
14.81, 0.0331175, 0.00197899
14.82, 0.0337172, 0.00215832
14.83, 0.0343063, 0.00233683
14.84, 0.0348847, 0.00251448
14.85, 0.0354523, 0.00269122
14.86, 0.0360089, 0.00286701
14.87, 0.0365543, 0.00304178
14.88, 0.0370885, 0.0032155
14.89, 0.0376113, 0.00338812
14.9, 0.0381225, 0.00355959
14.91, 0.0386221, 0.00372986
14.92, 0.0391099, 0.00389888
14.93, 0.0395858, 0.00406662
14.94, 0.0400497, 0.00423303
14.95, 0.0405015, 0.00439805
14.96, 0.0409411, 0.00456165
14.97, 0.0413683, 0.00472379
14.98, 0.0417832, 0.00488441
14.99, 0.0421855, 0.00504348
15, 0.0425751, 0.00520095
15.01, 0.0429521, 0.00535679
15.02, 0.0433163, 0.00551095
15.03, 0.0436677, 0.00566339
15.04, 0.0440061, 0.00581407
15.05, 0.0443314, 0.00596295
15.06, 0.0446437, 0.00610999
15.07, 0.0449429, 0.00625516
15.08, 0.0452289, 0.00639841
15.09, 0.0455015, 0.00653971
15.1, 0.0457609, 0.00667903
15.11, 0.0460069, 0.00681633
15.12, 0.0462395, 0.00695157
15.13, 0.0464587, 0.00708471
15.14, 0.0466643, 0.00721574
15.15, 0.0468565, 0.0073446
15.16, 0.0470351, 0.00747127
15.17, 0.0472001, 0.00759573
15.18, 0.0473515, 0.00771793
15.19, 0.0474893, 0.00783784
15.2, 0.0476134, 0.00795544
15.21, 0.0477239, 0.0080707
15.22, 0.0478208, 0.0081836
15.23, 0.047904, 0.00829409
15.24, 0.0479736, 0.00840216
15.25, 0.0480295, 0.00850778
15.26, 0.0480718, 0.00861093
15.27, 0.0481005, 0.00871158
15.28, 0.0481155, 0.0088097
15.29, 0.048117, 0.00890528
15.3, 0.0481049, 0.00899829
15.31, 0.0480793, 0.00908871
15.32, 0.0480402, 0.00917652
15.33, 0.0479876, 0.00926171
15.34, 0.0479216, 0.00934424
15.35, 0.0478422, 0.00942411
15.36, 0.0477494, 0.00950129
15.37, 0.0476434, 0.00957577
15.38, 0.0475241, 0.00964753
15.39, 0.0473917, 0.00971656
15.4, 0.0472461, 0.00978285
15.41, 0.0470875, 0.00984637
15.42, 0.0469159, 0.00990712
15.43, 0.0467313, 0.00996509
15.44, 0.046534, 0.0100203
15.45, 0.0463238, 0.0100726
15.46, 0.046101, 0.0101222
15.47, 0.0458656, 0.0101689
15.48, 0.0456177, 0.0102128
15.49, 0.0453574, 0.0102538
15.5, 0.0450847, 0.010292
15.51, 0.0447998, 0.0103274
15.52, 0.0445028, 0.0103599
15.53, 0.0441937, 0.0103895
15.54, 0.0438728, 0.0104163
15.55, 0.04354, 0.0104401
15.56, 0.0431955, 0.0104612
15.57, 0.0428395, 0.0104793
15.58, 0.042472, 0.0104946
15.59, 0.0420932, 0.010507
15.6, 0.0417031, 0.0105166
15.61, 0.041302, 0.0105233
15.62, 0.0408899, 0.0105271
15.63, 0.040467, 0.0105281
15.64, 0.0400334, 0.0105262
15.65, 0.0395893, 0.0105214
15.66, 0.0391347, 0.0105139
